name,date,likes,comment,sentiment,source
jalaljalal842,06/04/20 15:11:06,0,مزال راكم تتمسخرو بينا....نت اصلا سيئة عندكم,-1,insta
x._.you._.cef._.diafat._.x,06/04/20 15:17:31,0,@hamada.aicha لا حياة لمن تنادي,-1,insta
azxmed,06/04/20 15:21:15,0,Y pas d’option pour que je puisse parler avec tout les réseaux sans internet ? Car sincèrement la qualité d’internet est très médiocre !,0,insta
ronankabyle,06/04/20 16:19:53,0,Nul,-1,insta
midoo_bkl,06/04/20 16:32:20,0,ان شاء الله ديرو ميزاجوغ لي ابليكاسون تاعك لجماعة ابل 🍎 😏😏😏,0,insta
randaroudy07_26,06/04/20 17:59:32,0,احسن شبكة عندي 😍💗,1,insta
ch_laid,06/04/20 19:03:38,0,هذا غير صحيح. معانات حقيقية مع جازي. كونيكسيو جد ضعيفة,-1,insta
yacin_.e,06/04/20 19:14:54,0,Dirou brk conexion khfifa rahi grv t9illa,-1,insta
djezzy.dz,06/04/20 20:01:49,0,@hamada.aicha مرحبا، الرجاء مراسلتنا على الخاص 😊,0,insta
yacine.bensakhria,06/04/20 20:38:19,0,راها ثقيلة بزاف 😓,-1,insta
momo.motcho,06/04/20 21:14:52,0,@younes._atek,0,insta
cuisine_amira_dz,06/04/20 21:18:27,0,Conx rahi grave t3ayef na9ssa trooop w des fois troh complètement 😤😤,-1,insta
aymen_panam75,06/04/20 21:26:06,0,Nik ymah l9hba li b9a ychri djezzy ynik mo ykhlas chhar nkasar tiz yemaha,-1,insta
midou_dramanos,06/04/20 21:31:03,0,نفليكسي علاجال الكونكسيون تاع الخرا لي عندكم أنا قررت أنو كون ما تسقموش الريزو تاعكم قبل 15 أفريل ندورها نجمة ولا موبيليس . كونيكسيون دجيزي في قالمة ولات خرااااا,-1,insta
imenerosalie,06/04/20 21:46:13,0,@hamada.aicha c vrai djezzy catastrophe,-1,insta
ta._.cos,06/04/20 21:47:14,1,Repondiw fel prv yaaaaaaw !!!!!!!!,0,insta
mohaha_23,06/04/20 22:24:27,0,Cnx ta3kom dirouha morakom sera9in ya chkoupi,-1,insta
houcine_mine,06/04/20 22:38:01,0,@hamada.aicha انا عندي تمشي لباس بيها في كل الأوقات,1,insta
houcine_mine,06/04/20 22:40:36,0,@ouahiba_kerkour وكأس جي 😊,0,insta
houcine_mine,06/04/20 22:41:45,0,@wa_fou_ch عندي مليحة,1,insta
badjou_06,06/04/20 22:52:32,0,كونكسيو تاعكم سريييييعة جدا لي يقدر يلحقهى غير الحلزون ماشالله تفووو على كونكسيو تاعكم,-1,insta
kheloufi.douaa,06/04/20 22:53:36,0,😂 و كي نششري بيس جيزي فيها 40 جيغا و نستنى غي في ليل باش تكونيكتي براحتك وشمن فايدة كونيكسيون تقيلة رهج حجر صحي من جيهة و زيدو نتوما 😑 و تروح وقت ما تحب جي وقت ما تحبو وشنو هدايا 😑 دوك ندورها موبيليس كيما لافامي 😑 سراقين,-1,insta
kheloufi.douaa,06/04/20 22:53:55,0,@hamada.aicha wlh t'as raison kraaaaht mnha,-1,insta
pitcho_sghir16,06/04/20 23:02:12,0,ردوها خفيفة برك هدا مكان كي تكون عندك 40 جيغة و كونسيون تقيلة متقدر دير بيها والو واش الفايدة شغل راك تبول فرمل حشاك 🙄 ردوها خفيفة برك ادى بغيتو زعمة,-1,insta
nesrinetahir72018,06/04/20 23:04:13,0,والله الكونيكسون ديالكم راهي خسارة الدراهم برك الواحد رآه يفليكسي باطل غير يعطي روحو برك و يقلق روحو مادابيكم شوفولنا المشكل,-1,insta
nesrinetahir72018,06/04/20 23:05:00,0,@hamada.aicha والله غير صح الواحد يزيدو يقلقوه,0,insta
omarstegen,06/04/20 23:06:45,0,حسنونا خدمة الانترنت ولا نبدلو الشريحة خلونا من التمسخير,-1,insta
_hermes_o_o,06/04/20 23:26:11,0,@ta._.cos 😂😂😂😂,0,insta
ta._.cos,06/04/20 23:31:26,0,@ravenwoo_ood ymrgo frocha,0,insta
fethi_atif,06/04/20 23:55:27,0,W ki naflixy ana 2000 /mois w manconictiiich biha kml y’a rebi ida l wahad s7ar mliiih bach blk twali khfiifa chwiiiya sinon cnx ta3kom welat 9ar3a bzzzzzzzf,0,insta
dadiabdou,06/04/20 23:56:42,0,قتلتونا بالكونكسيو تاعكم تمشي 2 سوايع في النهاار و كاليتي تحشم مع انو كانت هي المخيرة فيهم السبب اهو باين العروض تاعكم الناس ولات كل شهر تشري بيس ،الكثرة و الربى,-1,insta
_mon.grm_,07/04/20 0:17:05,0,يبقى مشكل واحد لي هو ثقيلة لاكونيكسيون في داري 😂😢😢,-1,insta
alpha_malek,07/04/20 0:20:10,0,كل شهر يديو 150 ومنيش نستفاد منها النت ضعيف بزاااااااف,-1,insta
issame_eddine,07/04/20 1:03:05,0,وشبيها الكنكسيون هاد ليامات¡¡¿ يخي راني مخلص مش نسرق ولا ؟؟؟؟؟,-1,insta
issame_eddine,07/04/20 1:04:01,0,والله ماعلابالي ربي يعاونكم الخاوة,0,insta
issame_eddine,07/04/20 1:04:16,0,تميزرت معاها هاد لا بيس,-1,insta
mochaks_0,07/04/20 2:28:02,0,نقعد الشعر معاكم انتم,-1,insta
mochaks_0,07/04/20 2:31:45,1,كورونا ولانتوما نخرج ندور ولاتقعد مع الغمة تاع االكونيكسيو تاعكن مربحنا والو ديما في لخساير نتوما تستافادو وحنا نت.... في دراهمنا ومنه منا وجاي ضرك نفليكسي الشششششششششعر.. شفتو كيفااه تربحوو غير العيب .. ماشي كون تعلنو افلاسكن وتريحونا خيير؟؟ خير ماتجيبو السب لرواحكم وتخسرو لعباد... ديرو حل قبل مايفوتكم القطااار وشكرا 🙂,-1,insta
didaniahmed,07/04/20 2:35:03,0,@hamada.aicha والله لعندك الحق يوتيوب ما تفرجش فيه آلاز خسارة الدراهم,-1,insta
itsrzouga,07/04/20 2:36:25,0,Cnx fi hala,-1,insta
mahdi_merabet2,07/04/20 2:38:19,0,وكي تحسو الانترنت ساع كل يوم شريحة و عروض بلا فائد تقدرو ديرو عرض واحدة لكل الجزائرين و تطورينه بلا مانشري انا بيس وهيا نفسها الدولة الاخرى لديهم متعاملين لديهم متعاملين و يتنافسون بعرض واحد يحتوي كل مجالاتهم و انتم كل شهر مع ايزي تروح ل تيزي ولا إليزي جيك موبيليس مع بيكس كلش ميكس وهيا رايحة .. والله هرمتونا و كرهتونا,-1,insta
soumia_bouabdellah,07/04/20 3:17:00,0,Yerhaam babaaaak?? Cnx rahi tqilaaa rahj wsh mel ihtyajat w hna serie ki nas maqdrnach nchofoha,-1,insta
tayeb.had,07/04/20 4:34:03,0,انا اطالب بارجاع خدمة امتياز ب 80الف سنتيم ...للشهر ...غالية بزاف 150الف سنتيم,0,insta
tayeb.had,07/04/20 4:35:07,0,@tayeb.had اذا مارجعتوليش هذا الخدمة نبدلكم بموبيليس ...راها باطل و الكونيكسو فيها خيييير منكم,-1,insta
almahaconcept,07/04/20 8:37:45,0,😁😁😁 على الخص تاع VIP,0,insta
raouf9607,07/04/20 10:07:44,0,أشكر شركة على العروض ولكن نطلب خظراتكم إنشاء هوائي في حينا لأن الشبكة ضعيفة,-1,insta
houssam_dob,07/04/20 12:36:57,0,Bnsr j voulais juste savoir pourquoi ma conexion internet 4g se dégrade de jours a l'autre pourtant elle a était superbe...?? Jé envoyé un msg privé aucune réponse,0,insta
boumacha_amine,07/04/20 13:36:33,0,Yzh konictoin ta3km 3mla ki chkopi yarbk sagmoha wla 5lino nachro orido,-1,insta
doria___lilita,07/04/20 13:48:05,0,@djezzy.dz رسنلكم على الخاص و متريونديوش,0,insta
iro.osi,07/04/20 14:06:47,0,السلام عليكم ورحمة الله وبركاته,0,insta
iro.osi,07/04/20 14:07:45,0,السلام عليكم ورحمة الله وبركاته جازي رانا نخلصو فيكم باطل؟ انترنات راهي أسوأ من مما سبق الله يحفظكم حلو دراهمكم,-1,insta
chou.chou8334,07/04/20 14:17:18,0,عند خلل في شريحتي,-1,insta
sara.bouchelkia,07/04/20 14:24:56,1,@hamada.aicha merci d'avoir tout dis 💋💋💋💋💋,1,insta
_.axyoub,07/04/20 15:14:17,0,واش مل العرض لي مليح؟؟؟؟,0,insta
kheloui.abdou,07/04/20 17:15:48,0,Safi longtemps 3andi djezzy mais DSl jamais kant haka c'est de la mèrde nflixi 1500da chaque mois pour rien service wela catastrophique 😊,-1,insta
douiciomar,07/04/20 17:39:05,0,الكونيكسيو تاعكم تعيي حتى وأنا في العاصمة فما بالك في باقي الولايات,-1,insta
wahibbr,07/04/20 18:24:53,0,Yaw sagmona cnx kbal après sahel,-1,insta
bryanedoct,07/04/20 21:57:05,0,كونيكسيون انتاع جيزي عيانة بزاف نجمة فور بزاف,-1,insta
juste_sucre,07/04/20 23:04:35,0,الكونكسيون راهي عيانة بزاف هاد اليامات سورتو فالليل ومع لعشية هبللللتني اووووووف,-1,insta
lql_ryd,08/04/20 8:43:12,0,كونيكسيو تاعكم مرضتنا تخلص كل شهو و تكونيكتي بزهر,-1,insta
ayoub_rabhi.25,08/04/20 11:36:47,0,🔥🔥🔥,1,insta
djezzy.dz,08/04/20 11:48:12,0,"@nissa.nes Bonjour, C'est quoi le souci exactement svp ?",0,insta
djezzy.dz,08/04/20 11:48:35,1,@randaroudy07.26 :),0,insta
djezzy.dz,08/04/20 11:51:36,1,@yassould C'est quoi le souci exactement svp ?,0,insta
djezzy.dz,08/04/20 11:54:02,0,@se.lma5662 La carte bancaire CIB :),0,insta
djezzy.dz,08/04/20 11:56:39,1,"@a_mm_in_a مرحبا،من خلال موقعنا الإلكتروني ( الرابط في BIO ) ثم الضغط على ""الدفع الإلكتروني""زهرة من جازي",0,insta
djezzy.dz,08/04/20 11:56:45,0,"@aymen_ziidani مرحبا،من خلال موقعنا الإلكتروني ( الرابط في BIO ) ثم الضغط على ""الدفع الإلكتروني""زهرة من جازي",0,insta
djezzy.dz,08/04/20 11:57:16,0,"@ikr_aam_2806 مرحبا،من خلال موقعنا الإلكتروني ( الرابط في BIO ) ثم الضغط على ""الدفع الإلكتروني""زهرة من جازي",0,insta
djezzy.dz,08/04/20 11:58:11,0,@hamitokiko مرحبا،يمكنك ذلك أيضا من خلال البطاقة البنكية CIB.زهرة من جازي,0,insta
nissa.nes,08/04/20 11:58:26,0,@djezzy.dz quand je clique sur valider ça marche pas tjr,0,insta
yassould,08/04/20 12:00:04,0,"@djezzy.dz Quand j'introduis les informations de la carte Edahabia et je valide, le site m'affiche que le transfert a échoué",0,insta
djezzy.dz,08/04/20 12:00:23,3,@_.axyoub مرحبا،كاين بزاف عروض متوفرة على مستوانا، تقدر تطلّع عليها من خلال رابط موقعنا الإلكتروني الموجود في BIOزهرة من جازي,0,insta
bouc_amine,08/04/20 12:11:34,1,@djezzy.dz يا دين الرب فالكومونتار و ثقال عندي يومين ملي قلتلكم حاب نفليكسي..... الكونيكسيو تقارعلها حتى 3تاع صباح باش تتسقم شويا و الكومونتار يومين بزاااااف والله العظيم 😏😏👎🥴,-1,insta
soufianeboub,08/04/20 14:25:15,0,كيفاش نقدر نفليكسي,0,insta
al_sting.q,09/04/20 1:37:33,0,وعلاش كونكسيو تاعكم تقيل تعايو راهج,-1,insta
chou.chou8334,09/04/20 13:09:05,0,Ma3andich 3orod imtiyaz svp redou 3liya f prv,0,insta
_nas._ser_,10/04/20 22:26:52,0,ياو الفليكسي ساهل ياو الأنترنت راهي ضعيفة بزاف انستاغرام بسيف باش دخلتلو والله ديرولنا حل متخلوش لواحد يندم كي شراها 😤😡😡,-1,insta
rayane.russi,11/04/20 0:56:45,0,سراااااقققييييين,-1,insta
abba_ab1234,15/04/20 21:20:42,0,@djezzy.dz marahiche jini imtiaz 3000da wach ndir bach jini,0,insta
liverpool7331,20/04/20 05:55:25,0,عندي خط حاب نغلقو سبب كونكسيون تعكم خرا,-1,insta
liverpool7331,20/04/20 05:56:00,0,حبيت نسقسيكم برك متى تتوفر تغطية الجيل الرابع في كامل التراب الوطني,0,insta
fatima1542000,03/05/20 19:05:07,0,@djezzy.dz,0,insta
fatima1542000,03/05/20 19:05:19,0,Rdoulna wsh ditoulna crédit brk,0,insta
mou_hamed_aggoun,02/06/19 15:05:06,0,Combien le paiement par mois,0,insta
med_badi96,02/06/19 15:11:27,0,Merci Djezzy👏💐,1,insta
yacinenedd,02/06/19 15:15:58,1,@mou_hamed_editor 2000da,0,insta
berlin6447,02/06/19 15:24:41,0,Cette offre mlih bzff mais c'est cher lokan tnakso les GB dirouha 15G et le prix 1000da c mieux,0,insta
berlin6447,02/06/19 15:25:46,0,En plus la vitesse ta3 connexion très faible mais mayhamch min fiha hadra avec tt les réseaux,-1,insta
berlin6447,02/06/19 15:26:40,1,@med_74_ c vrai,0,insta
berlin6447,02/06/19 15:29:52,0,Nsut haja réseaux djezzy ki tkoun bara haja forr mais ki tkoun fi blasa mbal3a kasdi tedkhol dar ola cafétéria réseaux ywali kaka très faible 😡,-1,insta
anes_mzz,02/06/19 16:42:14,0,Yaw 3ndi 15jrs melli demandit migration hayla maxy 9aloli 3la 2jrs maban walo,0,insta
ayoub_ghenim,02/06/19 17:30:40,0,Réseau ta3koum ta7sseb rak gabad wifi nta tadkhol lblassa mbal3a w howa yro7,-1,insta
the.guar.dian,02/06/19 17:31:38,0,@si502ham 😂,0,insta
ibrahimderbal,02/06/19 17:34:02,0,Abonnement ch3al? Ida machi 1000 da ma derna walo?,0,insta
asmaimi520,02/06/19 18:07:34,0,واش قصة لهاربة,0,insta
dm_meli,02/06/19 18:14:32,0,@ssihem78 🤔🤔🤔🤔🤔,0,insta
oussama.dinaz77,02/06/19 19:33:26,1,Ya djezzy hiya mliha illimité,1,insta
oussama.dinaz77,02/06/19 19:33:39,0,@ouss.ama_dinaz77 bsh 2g mafihach,0,insta
mer_youssef_,02/06/19 19:39:32,0,نحب نفلكسي 100تمشي ولا لا,0,insta
midou_dramanos,02/06/19 20:40:10,1,تعيفو خليتوني حتى شريت بيس جديدة و نحيت النيميرو تاعي القديم,-1,insta
dadimen_00,02/06/19 22:22:36,0,مين تخرجو سبيسيال تاع ١٠٠٠ دج ڤوليلي دجيزي,0,insta
yassine.yasinou.71,02/06/19 23:02:00,1,جيزي وانتي افضل لدينا واصيلي ❤️❤️❤️,1,insta
ami_ne_30,03/06/19 0:39:39,0,سعر غالي شوف كيفاه تنقصو شوي 😑😑😑,-1,insta
yousef_zine_eddin,03/06/19 11:29:38,0,🔥🔥,1,insta
wa_riii31,03/06/19 13:19:19,0,HWaltha w ndemt baghi nraje3 offre lowel,-1,insta
samo_oussama,03/06/19 15:14:49,0,🙏🌹🙏,1,insta
karim23372,04/06/19 10:09:59,0,عيدكم مبارك تقبل الله منا ومنكم صالح الأعمال وكل عام وانتم بخير اعاده الله علينا وعليكم بالخير واليمن والبركات,1,insta
halimbouzanacha,06/06/19 21:58:33,0,Bob,0,insta
bassma_allam,09/06/19 3:58:59,0,كونكسيو تاع عيانة خلاها تعملي في عروض مبعد طلع كونكسيو في حالة غير تسرقي هذا مكان,0,insta
minette_zoy,29/06/19 19:33:01,1,😂,0,insta
_nour_ln,07/04/19 15:14:54,1,A vie ou bien chaque mois 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️,0,insta
chica.chicola,07/04/19 15:18:06,1,À vie ???😲😲😨😨😨😆😆😆😆😆,0,insta
djezzy.dz,07/04/19 15:33:43,2,@_nour_ly ce n'est pas une promo mais une offre valable à vie ... vous pouvez à tout moment recharger et souscrire 😉,0,insta
samo_oussama,07/04/19 15:34:13,0,🌷❤🌷,1,insta
djezzy.dz,07/04/19 15:34:52,3,@chica.chicola ce n'est pas une promo mais une offre valable à vie 😉,0,insta
kagha_iima,07/04/19 15:37:21,0,Waaa😍😍,1,insta
lshmybwrmy,07/04/19 15:38:38,0,شحال فيها هدرة,0,insta
abdelhak.amri,07/04/19 15:39:24,1,Che3al prix,0,insta
klai_ahmed,07/04/19 15:40:16,0,لازم رقم جديد ولا القديم عادي 🙃؟,0,insta
sweeet.piccc,07/04/19 15:40:20,0,عرض جيد لو كانت فيها 40 جيغا لكانت افضل. في وقتنا الحالي الناس ما ولاتش تحوس على الهدرة بزاف. كلهم يحوسوا على الانترنت,0,insta
djameell,07/04/19 15:44:48,0,OMG 😵😵😵❤️,1,insta
sama_goz,07/04/19 15:47:13,0,J’espère que les 25 GO ychaddo le mois complet machi ykhlasso avant kima lwalf tsrali,0,insta
yahi_abdou__,07/04/19 15:51:05,1,Na7olna hadra w zidohalna f les gigas tant mieux par exemple jai offre de 25G b 1500da w 2000da hadra na7olna hadra w zidohalna f connexion raj3ohalna 45G b 1500da à vie plz,0,insta
sweeet.piccc,07/04/19 15:51:25,0,هل يمكنني تحويل جيزي هاربة الى جيزي سبيسيال,0,insta
miriyahame,07/04/19 15:51:30,0,3ayana,-1,insta
hananebec,07/04/19 16:00:45,1,@sweeet.piccc nono,0,insta
hananebec,07/04/19 16:01:29,1,@klai_ahmed nouvo num,0,insta
nouveau_dida,07/04/19 16:01:30,15,و من بعد الشهر الاول تردوهة 6جيجا هنهه,0,insta
klai_ahmed,07/04/19 16:10:08,1,@hananebec خسارة 😒,-1,insta
khalil_piracy,07/04/19 16:14:52,0,عرض جيد لكن 2000da سعر مرتفع نسبيا,1,insta
djezzy.dz,07/04/19 16:21:02,3,@nouveau_dida هو عرض دائم,0,insta
__daoud_said_,07/04/19 16:28:55,0,منقدروش نبدلو لابيس لي عندنا كاين لي عندهوم هايلة و هايلة بزاف و حابين يخلوا نيميروا و يديرو عفايس تع ماكسي,0,insta
badrozeka,07/04/19 16:32:24,0,@nouveau_dida 😂😂😂😂😂😂😂,0,insta
badrozeka,07/04/19 16:34:25,0,Réseau en dirais Rak tahder f غار حراء ça sert a rien d'avoir tant de Go sans pouvoir les utiliser,-1,insta
ryadh.abdelli,07/04/19 16:36:36,0,Repondiwlna f prv,0,insta
abdou_s_g_r,07/04/19 16:47:00,0,C des promotions à perte xD pk vous fait ça ???? #Telecom,0,insta
itsleiina,07/04/19 16:54:13,0,Wamb3d tradoha 6 go allah la trabhkom tsar9ou ness nchlh mtrabhouch 😒😒😒 déjà tnahaw gae 😒😒😒,-1,insta
sweeet.piccc,07/04/19 16:54:18,0,@hananebec كل شهر نبدل النيميرو. حتى تلفت و ما قدرتش نحفظ النيمرو ليكون عندي 😒,-1,insta
fella_cerine_,07/04/19 17:03:29,0,reglez nous le problem de réseau svp,0,insta
demha_87,07/04/19 17:23:37,0,Pour quand la migration de smart vers cette nouvelle offre #Djezzy_special,0,insta
boobalock_unlock,07/04/19 17:43:24,0,Bonjour. Possible l'immigration vers Spécial depuis millenium ?,0,insta
yacino_14,07/04/19 17:56:13,0,فيها التزام ؟,0,insta
amine140011,07/04/19 18:06:55,0,اريد تحول شريحة هايلة الى هايلة ماكسي,0,insta
oussama7071,07/04/19 18:28:50,0,هل هذا العرض متاح الا للأرقام الجدد ولا يمكن تحويل الرقم,0,insta
boy.algerian.94,07/04/19 19:22:20,0,وتقولو جيزي مامليحاش,0,insta
gndzyahia20,07/04/19 19:54:36,0,Lazum nuchri la puce wahda khra,0,insta
mijo_nayi,07/04/19 20:08:23,0,@nouveau_dida والله عندك الصح 😂😂😂 كانت عندي لابيس رميتها رجعو فيها 6Go,0,insta
yacineworld,07/04/19 20:26:52,0,Dirou service client yesla7 puis dirou des offres,-1,insta
ziadb25,07/04/19 20:30:51,0,Enfin une offre correct même si votre réseau est merdique,-1,insta
nadir___755,07/04/19 20:50:28,0,Au’jourdui j’ai fléxi la nouvelle offre de hayla maxi 40Giga a 1500Da selment il est un offre magnifique ms la rapidité elle est faible je sais pas pourquoi..Merci,1,insta
med_bouabdelli,07/04/19 21:25:40,0,خاص إصلاح تدفق الإنترنت الذي لا يزال جد ضعيف منذ اكثر من ٣ اشهر بولاية تيارت رغم تعدد الشكوى التي يتقدم بها زبائنكم بدون جدوى ولا حلول.,-1,insta
amar_mouffouk,07/04/19 22:06:57,0,هايلة بزاف,1,insta
yousef_zine_eddin,07/04/19 22:07:14,0,🔥🔥,1,insta
amar_mouffouk,07/04/19 22:12:33,0,Salam khasnii hayalaa bbzzff nadalahaa maxii,0,insta
tedjani_a_dzait,07/04/19 22:29:54,0,نقدر نحول جيزي هايلة الى جيزي سبيسيال ؟؟,0,insta
chaisu_exol,07/04/19 22:37:09,1,كيما حشيتوهلنا في هايلة بزاف كنتو تمدونا 18 جيغا و منعبد 6 جيغا و ثقيلة رهج,-1,insta
chaisu_exol,07/04/19 22:37:52,1,كيما حشيتوهلنا في هايلة بزاف كنتو تمدونا 18 جيغا و منعبد 6 جيغا و ثقيلة رهج,-1,insta
maroua_rezzik,07/04/19 23:04:17,0,@yacino_14 non son engagement,0,insta
baraa9650,07/04/19 23:08:56,0,🔥🔥🔥🔥🔥🔥🔥🔥,1,insta
zakii_boutrika,08/04/19 1:02:41,0,سرعة الأنترنيت كارثية 😑,-1,insta
reda_oucherif,08/04/19 15:48:50,0,J aai la smart M je peux passé vers had l offre,0,insta
sabri_laoudja,10/04/19 0:54:00,0,Hhhhhh,0,insta
othmane1981,10/04/19 5:44:28,0,هل يمكن التحويل من عرض هاربة لهذا العرض المسبق,0,insta
